,document,count_sents,all_passives,passive_count,passive_sents_count,passive_percentages,binary,doc_id,file_name,date
319,"A report has likewise been current in town, for a day or two past, that these Negroes were to be joined by five to six hundred Indians, but it does not appear that there is any good foundation for this report.",1,be joined,1,1,1,1,35,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_03_18_row_35.txt,1775_03_18
320,"My LORD,  WE his Majesty's dutiful and loyal subjects, the Mayor, Recorder, Aldermen, and Common Council of the city of Williamsburg, in common hall assembled, humbly beg leave to represent to your Excellency, that the inhabitants of this city were this morning exceedingly alarmed, by a report that a large quantity of gunpowder was, in the preceding night, while they were sleeping in their beds, removed from the publick magazine in this city, and conveyed under an escort of marines on board one of his Majesty's armed vessels lying at a ferry on James river.",1,,0,0,0,0,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
321,"We beg leave to represent to your Excellency, that as this magazine was erected at the publick expense of this colony, and appropriated to the safe keeping of such ammunition as should be there lodged form time to time for the protection and security of the country, by arming thereout such of the militia as might be necessary in cases of invasions and insurrections , they humbly conceive it to be the only proper repository to be resorted to in times of imminent danger.",1,"was erected,should be there lodged,be resorted",3,1,1,1,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
322,"We farther beg leave to inform your Excellency, that from various reports, at present prevailing in different parts of the country, we have too much reason to believe that some wicked and designing persons have instilled the most diabolical notions into the minds of our slaves , and that therefore the utmost attention to our internal security is become the more necessary.",1,is become,1,1,1,1,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
323,"The circumstances of this city, my Lord, we consider as peculiar and critical.",1,,0,0,0,0,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
324,"The inhabitants, from the situation of the magazine, in the midst of their city, have for a long tract of time been exposed to all those dangers which have happened in many countries from explosions, and other accidents.",1,been exposed,1,1,1,1,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
325,"They have, from time to time, thought it incumbent on them to guard the magazine.",1,,0,0,0,0,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
326,"For their security, they have for some time past judged it necessary to keep strong patrols on foot: In their present circumstances, then, to have the chief and necessary means of their defence removed, cannot but be extremely alarming.",1,,0,0,0,0,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
327,"Considering ourselves as guardians of the city, we therefore humbly desire to be informed by your Excellency upon what motives, and for what particular purpose, the powder has been carried off in such a manner, and we earnestly entreat your Excellency to order it to be immediately returned to the magazine.",1,"be informed,has been carried,be immediately returned",3,1,1,1,36,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_04_21_row_36.txt,1775_04_21
328,"VIRGINIA, to wit :  WHEREAS there is too much reason to suppose that some persons, in different parts of this colony, are disaffected to his Majesty's government, and by their weight and credit with the people are endeavouring to bring the country into such a situation as to afford them the fairest prospect of effecting a change in the form of it, covering their wicked designs under the specious appearance of defending their liberties, and have taken advantage of the unhappy ferment, which themselves have raised in the minds of their fellow subjects, in prosecution of their dangerous designs, to oppose the most undoubted prerogative of the King, which in a late instance I thought it expedient to exert, by removing on board his Majesty's ship the Powey a small quantity of gunpowder, belonging to his Majesty, from the magazine in this city: I have thought fit, by advice of his Majesty's Council, to issue this my proclamation, with a view of undeceiving the deluded, and of exposing to the unwary the destruction into which they may be precipitated, if they suffer themselves to be longer guided by such infatuated counsels.",1,"are disaffected,may be precipitated",2,1,1,1,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
329,"Although I consider myself, under the authority of the crown, the only constitutional judge in what manner the munition, provided for the protection of the people of this government, it is to be disposed of for that end, yet, for effecting the salutary objects of this proclamation, and removing from the minds of his Majesty's subjects the groundless suspicions they have imbibed, I think proper to declare, that the apprehensions which seemed to prevail throughout this wholecountry, of an intended insurrection of the slaves , who had been seen in large numbers, in the nighttime, about the magazine, and my knowledge of its being a very insecure depository, were my inducements to that measure;",1,"be disposed,had been seen",2,1,1,1,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
330,"and I chose the night as the properest season, because I knew the temper of the times, and the misinterpretations of my design, which would be apt to prevail, if the thing should be known.",1,should be known,1,1,1,1,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
331,"Acting under these motives, I certainly rather deserved the thanks of the country than their reproaches.",1,,0,0,0,0,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
332,"But, whenever the present ferment shall subside, and it shall become necessary to put arms into the hands of the militia, for the defence of the people, against a foreign enemy, or intestine insurgents, I shall be as ready, as on a late occasion, to exert my best abilities in the service of the country.",1,,0,0,0,0,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
333,"In the meantime, as it is indispensably necessary to maintain order, and the authority of the laws, and thereby the dignity of his Majesty's government, I exhort and require, in his Majesty's name, all his faithful subjects, to leave expedient unessayed which may tend to that happy end.",1,,0,0,0,0,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
334,"Such as are not to be influenced by the love of order, for its own sake, and the blessings it is always productive, of, would do well to consider the internal weakness of this colony, as well as the dangers to which it is exposed from a savage enemy;",1,"be influenced,is exposed",2,1,1,1,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
335,"who, from the most recent advices I have received from the frontier inhabitants, are ready to renew their hostilities against the people of this country.",1,,0,0,0,0,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
336,"But as, on the one hand, nothing can justify men, without proper authority, in a rapid recurrence to arms, nothing excuse resistance to the executive power in the due enforcement of law, so, on the other, nothing but such resistance, an outrageous proceedings, shall ever compel me to avail myself of any means that may carry the appearance of severity.",1,,0,0,0,0,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
337,"Anxious to restore peace and harmony to this distracted country, and to induce a firmer reliance on the goodness and tenderness of our most gracious sovereign, to all his subjects equally, and on the wisdom of his councils or a redress of their real grievances, which can only be obtained by loyal and constitutional applications, I again call upon and require all his majesty's liege subjects, and especially all Magistrates and other officers, both civil and military, to exert themselves in removing the discontents, and suppressing the spirit of faction, which prevail among the people;",1,be obtained,1,1,1,1,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
338,"that a dutiful submission to the laws of the land may be strictly observed, which shall ever be the rule of my conduct, as the interest and happiness of this dominion ever have been, and shall continue to be, the objects of my administration.",1,may be strictly observed,1,1,1,1,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
339,"Given under my hand, and the seal of the colony, at Williamsburg, the  d day of May, , and in the  th year of his Majesty's reign .",1,,0,0,0,0,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
340,DUNMORE. GOD SAVE THE KING.,2,,0,0,0,0,37,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_05_row_37.txt,1775_05_05
341,BY his EXCELLENCY the Right Hon .,1,,0,0,0,0,38,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_06_row_38.txt,1775_05_06
342,"JOHN Earl of DUNMORE, his Majesty's Lieutenant and Governor General of the Colony and Dominion of VIRGINIA, and Vice Admiral of the same :  A PROCLAMATION.  VIRGINIA, to wit .",1,,0,0,0,0,38,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_06_row_38.txt,1775_05_06
343,"WHEREAS there is too much reason to suppose that some persons, in the different parts of this colony, are disaffected to his Majesty's government, and by their weight and credit with the people are endeavouring to bring the country into such a situation as to afford them the fairest prospect of effecting a change in the form of it, covering their wicked designs under the specious appearance of defending their liberties, and have taken advantage of the unhappy ferment, which themselves have raised in the minds of their fellow subjects, in prosecution of their dangerous designs to oppose the most undoubted prerogative of the King, which in a late instance I thought it expedient to exert by removing on board his Majesty's hip the Fowey, a small quantity of gunpowder, belonging to his Majesty, from the magazine in this city;",1,are disaffected,1,1,1,1,38,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_06_row_38.txt,1775_05_06
344,"I have thought fit, by advice of his Majesty's council, to issue this my proclamation, with a view of undeceiving the deluded, and of exposing to the unwary the destruction into which they may be precipitated, if they suffer themselves to be longer guided by such infatuated counsels.",1,may be precipitated,1,1,1,1,38,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_06_row_38.txt,1775_05_06
345,"Although I consider myself, under the authority of the crown, the only constitutional judge, in what manner the munitions, provided for the protection of the people of this government, is to be disposed of for that end;",1,be disposed,1,1,1,1,38,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_06_row_38.txt,1775_05_06
346,"yet for effecting the salutary objects of this proclamation, and removing from the minds of his Majesty's subjects the groundless suspicions they have imbibed, I think proper to declare that the apprehensions which seemed to prevail throughout this whole country of an intended insurrection of the slaves , who had been seen in large numbers, in the night time, about the magazine, and my knowledge of its being a very insecure depositary, were my inducements to that measure, and I chose the night as the properest season, because I knew the temper of the times, and the misinterpretations of my design which would be apt to prevail if the thing should be known.",1,"had been seen,should be known",2,1,1,1,38,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_06_row_38.txt,1775_05_06
347,"Acting under these motives, I certainly rather deserved the thanks of the country than their reproaches.",1,,0,0,0,0,38,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_06_row_38.txt,1775_05_06
348,"But, whenever the present ferment shall subside, and it shall become necessary to put arms into the hands of the militia, for the defence of the people against a foreign enemy or intestine insurgents, I shall be as ready as on a late occasion to exert my best abilities in the service of the country.",1,,0,0,0,0,38,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_06_row_38.txt,1775_05_06
349,"In the mean time, as it is indispensably necessary to maintain order and the authority of the laws, and thereby the dignity of his Majesty's government, I exhort and require, in his Majesty's name, all his faithful subjects, to leave no expedient unessayed which may tend to that happy end.",1,,0,0,0,0,38,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_06_row_38.txt,1775_05_06
350,"Such as are not to be influenced by the love of order for its own sake, and the blessings it is always productive of, would do well to consider the internal weakness of this colony, as well as the dangers to which it is exposed from a savage enemy;",1,"be influenced,is exposed",2,1,1,1,38,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_06_row_38.txt,1775_05_06
351,"who, from the most recent advices I have received from the frontier inhabitants, are ready to renew their hostilities against the people of this country.",1,,0,0,0,0,38,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_06_row_38.txt,1775_05_06
352,"But, as on the one hand, nothing can justify men, without proper authority, in a rapid recurrence to arms, nothing excuse resistance to the executive power in the due enforcement of law, so on the other, nothing but such resistance and outrageous proceedings shall ever compel me to avail myself of any means that may carry the appearance of severity.",1,,0,0,0,0,38,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_05_06_row_38.txt,1775_05_06
